episode_id,success,category,distance_to_goal,ndtw,oracle_success,steps,instruction
634,1,SUCCESS,1.79,0.908,1,55,Turn right and enter through the sliding door. Continue past the TV on the right. Enter the kitchen and wait beside the fridge.
856,1,SUCCESS,1.78,0.697,1,66,Turn left and walk across the lawn towards the dark grey fence. Turn left again and walk down the side of the house. Stop before the second stair step on the walkway.
1802,1,SUCCESS,1.76,0.861,1,69,"Go straight into the atrium, turn right and go passed the stairs into the next hallway. Go straight into the bedroom and stop at the corner of the rug."
1615,1,SUCCESS,1.76,0.808,1,55,go straight to the door then turn right.
465,1,SUCCESS,1.76,0.863,1,34,"Walk past the refrigertor, turn right and walk up the stairs, stop just before the bannister of the stairs on your right."
551,1,SUCCESS,1.76,0.836,1,103,"Facing the long table in the center of the room, turn left, then walk straight, and turn left and go through the open doorway to the right of a blue vase on a table. Continue straight down the red path until it turns left and goes through a doorway. Stop in that doorway."
648,1,SUCCESS,1.74,0.87,1,71,"exit exercise room to living room, turn slight left, walk behind couch, turn right and walk behind couch, turn left into dining room. Stop next to 2 chairs at glass table."
734,1,SUCCESS,1.74,0.911,1,55,Exit the bathroom and go down the stairs. Enter the last doorway on the left and stop just before stepping on the rug.
667,1,SUCCESS,1.74,0.75,1,81,Follow the red carpet straight and make the first left where the red carpet continues to go through the wooden doors. Wait outside of the room before entering through the wooden doors.
1814,1,SUCCESS,1.73,0.638,1,456,"Walk up stairs, walk in between table and chairs and couch, walk through doors, walk past living room to stairs, wait on 1st step."
1472,1,SUCCESS,1.73,0.916,1,48,Go straight past the table and chairs. After you get to the couches turn right and go out to the porch with the pool table. Wait near the pool table.
1053,1,SUCCESS,1.73,0.891,1,134,"Put the stairs behind you, and walk through the door in front of you. Turn left, and walk through that door. Go straight and stand just next to the pool."
224,1,SUCCESS,1.72,0.936,1,31,Walk through the hallway and descend three steps. Continue through the doorway straight ahead and descend three more steps. Wait at the bottom of the steps next to the bar.
624,1,SUCCESS,1.72,0.94,1,46,Head down the stairs and take a left through the archway.  Go through the wooden archway and stop next to the table and behind the couch.
178,1,SUCCESS,1.71,0.909,1,43,go trough the doorway and take a hard left then walk straight towards the archway and then keep going until you are under the archway and then stop.
679,1,SUCCESS,1.71,0.756,1,50,Walk past the chair and across the room. Stop at the top of the stairs.
1137,1,SUCCESS,1.69,0.918,1,46,Turn right and walk through the kitchen. Go right into the living room and stop by the rug.
308,1,SUCCESS,1.69,0.868,1,76,Leave the bathroom and go into the bedroom. Leave the bedroom and go into the hallway. Stop at the edge of the table under the mirror in the hall.
591,1,SUCCESS,1.69,0.915,1,37,"Walk out of the room and go past the stairs and into the bedroom that is straight ahead, go to the bathroom doorway and wait there."
313,1,SUCCESS,1.69,0.891,1,61,Walk towards the ovens and take a left. Walk towards the fireplace and enter the dining room to the right of the fireplace. Stop in front of the white chair.
370,1,SUCCESS,1.69,0.927,1,41,Move through the kitchen with the square table to your right. Continue moving forward to the staircase just after the refrigerator. Walk up the stairs and stop 18 inches before the end of the stair railing to your right.
655,1,SUCCESS,1.68,0.901,1,58,Leave the bedroom. Turn left into the hallway opposite the bookshelf. Go to the end of the hallway. Go left to the white couch.
181,1,SUCCESS,1.68,0.867,1,64,Walk up stairs. At top of stairs turn right. Walk straight to bedroom. Turn left and walk to bed lamp.Turn left and enter closet. Stop at rug.
431,1,SUCCESS,1.68,0.567,1,69,"Move towards the table and down the hallway, with the table to your left. You'll be walking off the wood floor and on a red path. End promptly before the doorway where there is wood storage to the left hand size with a dark urn on top."
1790,1,SUCCESS,1.67,0.915,1,38,Walk towards the staircase going up. Stop at the bottom of the staircase.
975,1,SUCCESS,1.67,0.909,1,34,Exit the bathroom then go straight until you get to a room. Wait by the desk.
1225,1,SUCCESS,1.67,0.887,1,51,Keep walking forward passing the entire picture frames wall on the right. Stop in front of the door that is visible on the left.
1227,1,SUCCESS,1.67,0.887,1,51,Walk to the far end of the room and wait near the fire extinguisher.
1410,1,SUCCESS,1.66,0.894,1,31,Exit the bathroom. Turn left and go into the room. Turn left and exit the room using the door on the left. Wait there.
1413,1,SUCCESS,1.65,0.861,1,64,Go straight and up the stairs. Turn left and continue up the stairs. Wait in that floor with the long blue carpet.
126,1,SUCCESS,1.65,0.909,1,83,Go through door. Turn right on corner. Turn right on corner again. Stop.
1546,1,SUCCESS,1.63,0.899,1,59,Go straight into the living room. Turn left and go through the door. Then turn left again and go down the stairs. stop before going outside.
976,1,SUCCESS,1.62,0.851,1,55,Keep walking forward passing all the picture frames on the wall. Turn left at the corner before where the chairs are placed. Walk forward passing the big pots placed on the floor on your left. Turn left and stop in front of the sofa.
1718,1,SUCCESS,1.62,0.889,1,72,Turn left and go straight until you get to a large table.
1518,1,SUCCESS,1.62,0.891,1,45,Go straight toward the stairs. When you get to the stairs on the left. Stop there.
475,1,SUCCESS,1.62,0.934,1,49,Turn left. Walk towards clock. Turn right. Walk past kitchen. Stop one tile length past the end of the black couch.
590,1,SUCCESS,1.62,0.918,1,41,Exit bedroom and go straight passed stairs and into bedroom. Turn left and go in the bathroom. Stop at sink.
13,1,SUCCESS,1.61,0.918,1,56,Walk passed the dining table and continue towards the kitchen. Walk through the kitchen passed the counters and stove and stop near the sink.
123,1,SUCCESS,1.61,0.82,1,35,"Walk straight into the kitchen, take a left, and stop after the archway."
105,1,SUCCESS,1.61,0.872,1,55,Walk through the archway to the right and into the bathroom. Wait in the room to the right with the toilet.
304,1,SUCCESS,1.61,0.905,1,39,Walk straight past the kitchen and dining room to the sliding glass door. Open the sliding door and step outside. Wait by the outdoor dining table.
715,1,SUCCESS,1.6,0.959,1,52,"walk through kitchen, turn right at bathroom, immediately left again and walk through doorway to bedroom and stop."
666,1,SUCCESS,1.59,0.886,1,76,"Exit the room and head right. When you get to frame of the teddy bear with balloons that says ""Welcome"" in the wall turn right. Head straight into that room and wait by the bed."
604,1,SUCCESS,1.59,0.905,1,33,Turn right and walk up the first set of stairs. Wait at the bottom of the second set of stairs.
1627,1,SUCCESS,1.58,0.911,1,41,"Walk up the stairs. Turn right, then an extreme right. Enter the room. Wait here."
1019,1,SUCCESS,1.58,0.893,1,54,Turn left and walk past the stairs. Turn left once you pass the stairs and walk to the end of the hallway. Turn right and stop in the doorway of the double white doors.
92,1,SUCCESS,1.58,0.888,1,36,"Walk down the hallway past the vases, enter the bedroom, walk to the foot of the bed, walk toward the bathroom on the left, wait in the doorway to the bathroom."
463,1,SUCCESS,1.58,0.923,1,36,"Turn around, go past the fridge, and then turn right and go up the steps.  Just when you get to the top of the steps, stop.  Wait there."
464,1,SUCCESS,1.58,0.923,1,36,Walk past fridge. Walk up stairs. Wait on top of stair landing.
668,1,SUCCESS,1.58,0.722,1,85,"Exit through double doors, walk along the red carpet to the other end of the room. Wait by the second set of double doors."
1258,1,SUCCESS,1.57,0.9,1,64,Go to the bottom of the staircase. Go down to the bottom of the staircase. Turn immediately right and go to the bottom of the staircase and stop.
1430,1,SUCCESS,1.57,0.899,1,49,Walk out of the room and through the door on the right. Walk across the hall and into the room on the left. Turn right and stop in front of the animal head sculpture.
832,1,SUCCESS,1.57,0.923,1,53,"Walk toward the oven.  Go through the archway on your right that is past the painting of the girl in a blue bonnet.  Go through the doorway on your left.  Stop in front of the small sink, before you reach the grill."
676,1,SUCCESS,1.57,0.933,1,42,Travel to the end of the hallway where there is a vase on the table. Take a left and go forward until you reach the open doorway on the left. Move forward into the open doorway.
268,1,SUCCESS,1.57,0.927,1,19,Walk up the stairs and wait on the second step of the second set of stairs.
871,1,SUCCESS,1.57,0.884,1,66,Walk through the dining room into the area with the tiled floor and exit sign.
1303,1,SUCCESS,1.56,0.868,1,55,Walk past the furniture and to the left of the stairs. Stop by the post at the top of the stairs.
393,1,SUCCESS,1.56,0.863,1,53,"Walk towards large red table and chairs. Go slightly right, pass through doorway."
1469,1,SUCCESS,1.55,0.871,1,49,Walk out the door left of the bed.  Walk to staircase and walk down one set of steps.  Wait by door.
1585,1,SUCCESS,1.55,0.885,1,82,Exit the room using the second door on you right. Head straight until you see a door on the right. Wait near that door.
1154,1,SUCCESS,1.54,0.882,1,47,Go out of the closet into the bedroom and turn left. Leave through the door and stand at the top of the stair case.
1785,1,SUCCESS,1.54,0.963,1,44,"Go ahead, through the kitchen area and stop after entering the last doorway."
1057,1,SUCCESS,1.54,0.973,1,52,Turn around and walk all the way through the next room. Enter the doorway straight ahead and stop once you enter and there are chairs on both sides of you.
243,1,SUCCESS,1.54,0.87,1,55,"Pass between the two couches, and to an open area, then turn towards the stairway.  Wait at the bottom of the stairs."
291,1,SUCCESS,1.54,0.694,1,41,Turn left and walk past the counter top. Turn left and walk forward. Stop by the last stool and the counter.
657,1,SUCCESS,1.52,0.915,1,65,Go to the painting. Go to the electrical receptacle. Go to the NQHG painting. Go to the couch. Go to the footstool.
7,1,SUCCESS,1.52,0.907,1,39,Go straight past the pool. Walk between the bar and chairs.  Stop when you get to the corner of the bar.  That's where you will wait.
314,1,SUCCESS,1.52,0.915,1,46,"Walk to the oven, turn left, walk past the couch, enter the room past the fireplace, wait at the grey couch."
407,1,SUCCESS,1.49,0.944,1,60,"Leave the room and make a left.  Walk down the hallway and make a right when you get past the bannister of the staircase.  Walk past the staircase, which will be on your right as you pass.  Walk through the doorway and stop."
1271,1,SUCCESS,1.48,0.944,1,36,"Turn to your right and walk down the hallway to the right side of the stairs.  At the vases make a right and then a quick left to head past the stairs. Once you enter the doorway leading to the kitchen and living room, stop."
663,1,SUCCESS,1.48,0.934,1,49,Walk through smallest door. Go down the steps. Take a right and go halfway down the next set of stairs. Wait there.
390,1,SUCCESS,1.48,0.829,1,61,Walk through the living room in front of the couch and take a right. Stop on the wooden slatted floor next to the railing.
1254,1,SUCCESS,1.47,0.878,1,75,Walk up steps across patio and enter the house through the slider. Walk across living room and stop at kitchen.
1006,1,SUCCESS,1.47,0.884,1,70,Turn to face ceiling lamp in the shape of a star. Walk toward lamp. Walk past lamp through hall. Walk past stairs. Continue through foyer past front door and wooden seat to go down next hall. Turn slight left at dark brown wooden arch. Walk through arch toward dining table. Stop before dining table.
387,1,SUCCESS,1.47,0.513,1,76,"Turn to the right and go out the bathroom door.  Turn to the right a little more.  Go through the galley kitchen.  Walk between the stove and the island.  When you get past the island, stop, and wait."
395,1,SUCCESS,1.47,0.847,1,45,Walk past the sitting area to the fireplace. Wait in front of the fireplace.
457,1,SUCCESS,1.47,0.859,1,52,"Enter the room, take the walkway to the right. Follow the pathway out of the room, stopping just after the doorway."
1104,1,SUCCESS,1.46,0.811,1,84,Turn around and go through the door. Turn right and continue down the red carpet. Stop at the end of the hall and the door.
1554,1,SUCCESS,1.46,0.917,1,34,Go up stairs. Turn left and wait by wooden beam.
1575,1,SUCCESS,1.45,0.578,1,52,"Turn hard left toward the dining room, then left down the hallway. Proceed left through the archway and into the foyer. Wait on the mosaic tile in the center of the room."
939,1,SUCCESS,1.45,0.863,1,43,Walk in the direction of the stairs. Take a right into the room at the end of the stairs. Stop once you are in the dining room.
1552,1,SUCCESS,1.45,0.919,1,64,Go up the stairs. Wait beside the support pillar for the stairs.
629,1,SUCCESS,1.45,0.933,1,34,Head down the hallway.  Turn right once past the couch.  Turn right and stop in the pantry next to the sink.
630,1,SUCCESS,1.45,0.933,1,34,"walk across living room, at hallway on the right turn right and go down, Turn right at first door, enter pantry and stop in the middle of counter."
329,1,SUCCESS,1.45,0.834,1,42,Go down the stairs and towards the front door.  Turn into the arched doorway to one side of the front door and face into the room with the round rug and shelves.
681,1,SUCCESS,1.45,0.864,1,68,Walk across the large room to the stairs. Wait under the stairs that lead downstairs.
1722,1,SUCCESS,1.44,0.905,1,36,Walk straight and then turn left and go between the couch and kitchen counter. Enter the next room and stop at the corner of the first white couch and wait.
973,1,SUCCESS,1.44,0.91,1,40,"Exit the massage room and go straight across the hallway through the brown double doors, go down the steps and stop."
138,1,SUCCESS,1.44,0.971,1,32,"Walk down the hallway and wait near the end, next to the mirror and side table."
680,1,SUCCESS,1.44,0.766,1,46,Turn right 90 degrees to walk between the desk and the seating area. Proceed straight towards the stairs that go down. Stop when you are standing directly in front of the banister for the stairs leading down that is made of wood and wagon wheels and cog wheels. The stairs will be on your left and the kitchen area will be ahead of you and on the right.
587,1,SUCCESS,1.44,0.825,1,46,Exit room towards through doorway with wooden secretary and table next to it. Continue straight and wait in front of ropes.
1409,1,SUCCESS,1.43,0.643,1,55,Go through the doorway to the left of the window and enter the bedroom.  Turn left in the bedroom and leave the bedroom.  Stop after passing through the doorway leaving the bedroom.
1349,1,SUCCESS,1.43,0.918,1,106,"Exit the stairway area through the single door. Turn left, go down the steps and through the double doors ahead. Continue forward down another set of steps. Wait by the reception desk."
610,1,SUCCESS,1.43,0.924,1,46,"Walk to the far end of the room, through the double doors and wait in the bedroom."
1519,1,SUCCESS,1.42,0.917,1,36,Walk out of the bedroom and walk across the room and stop in the doorway of the bedroom.
893,1,SUCCESS,1.42,0.907,1,47,Go straight ahead to the other side of the kitchen and stop right at the beginning of the long brown table.
613,1,SUCCESS,1.42,0.902,1,51,Exit the room then turn left and go up the steps then turn right and turn right and wait near the beige couches.
989,1,SUCCESS,1.41,0.951,1,73,Turn around and then turn right. Go passed the piano and stop near the table.
1693,1,SUCCESS,1.4,0.911,1,34,Go up the stairs. Turn left and stop inside the exercise room.
1694,1,SUCCESS,1.4,0.911,1,35,Go up the stairs and turn left through the glass doors until you reach the first exercise machine.
1796,1,SUCCESS,1.4,0.866,1,27,Turn around and walk up the stairs to the landing. Walk into the room on the left that has the two sofas.
1374,1,SUCCESS,1.4,0.933,1,34,"Exit living area, make a left walk forward slightly and wait."
1420,1,SUCCESS,1.4,0.927,1,82,Exit the bedroom and turn left. Go through the doorway and walk to the right past the piano. Stop on the circular pattern in the tile in front of the violin and wait there.
649,1,SUCCESS,1.4,0.901,1,37,Turn right and head towards the end. Once you reach the end make a right and stop.
1155,1,SUCCESS,1.39,0.882,1,43,Go straight into the bedroom and through the door in the back left corner. Stop by the railing.
1265,1,SUCCESS,1.39,0.759,1,71,Turn right on the second arch. Turn left. Pass the kitchen. Wait near the fireplace.
1470,1,SUCCESS,1.39,0.932,1,32,"Go through the right doorway, and wait near the top of the stairs going down."
1095,1,SUCCESS,1.39,0.942,1,51,"Turn left and walk forward towards the white tub. Turn right towards the first room that is next to the white tub, not on the corner. Walk inside the room. There should be a toilet bowl visible, and stop there."
812,1,SUCCESS,1.39,0.927,1,28,"Walk along the narrow rug past the statue on the table, and go up two steps. Wait on the third step."
1014,1,SUCCESS,1.38,0.914,1,61,Go in the bedroom on the left. Turn left and go past the bed and exit the bedroom past the mannequin. Turn right and wait at the top of the stairs.
1156,1,SUCCESS,1.38,0.745,1,81,"Turn left and walk to the end and then turn left. Walk all the way past the kitchen bar Once you are past the bar, turn right and enter the hallway. Go past the door on your left to the stairs and stop at the next door looking into the sitting area."
1256,1,SUCCESS,1.37,0.887,1,46,Walk straight until you get to a white pot with flowers. Turn left and wait near the bottom of the stairs.
1504,1,SUCCESS,1.37,0.951,1,42,Go up the stairs and turn right. Walk down the hallway.  At the end of the hallway near the phone turn right Go straight into the kitchen area and stop in the doorway.
445,1,SUCCESS,1.37,0.962,1,56,"Walk through kitchen. Walk through butler's pantry. Walk to right of bathroom. Wait at black ""New York"" books."
1586,1,SUCCESS,1.36,0.871,1,81,"With the long table to your left and staying on the carpeted pathway, move forward, then take a ninety degree turn to the left. At the T-intersection, take a ninety degree turn to the right and continue forward. Go through the double door opening, leaving the carpeted pathway and stop at the doubled doors to your right which also starts another carpeted pathway."
104,1,SUCCESS,1.36,0.882,1,54,Walk out of the bedroom and take a right into the bathroom. In the bathroom take your first right  into the water closet and stop in front of the door.
1024,1,SUCCESS,1.35,0.96,1,67,"Turn around and walk across the room and exit. Once out, walk forward and turn right when you reach the bookcase to your left. Turn left and walk through the kitchen storage area and through the kitchen and stop when you reach the end of the counter."
378,1,SUCCESS,1.35,0.897,1,32,"Step into the hallway and turn right. Walk straight down the hallway, turn slightly left and wait near the stairs."
697,1,SUCCESS,1.35,0.869,1,56,Exit and the bathroom and turn left.  Walk past the white rug and into the bedroom. Stop at the nightstand with the round clock and the lamp by the bed.
142,1,SUCCESS,1.35,0.874,1,41,"Walk forward with the cabinets on the left into the hallway. In the hallway take a left and walk past the console table on your right. Walk through the hallway until you enter the clearing, and stop just past the entry behind you."
1650,1,SUCCESS,1.34,0.75,1,67,go past the window on your left and exit the dining room. Enter the kitchen and turn right passing to the left of the island. Go straight and stop between the wall unit and end table.
25,1,SUCCESS,1.34,0.938,1,64,Walk through the small room with a lounge chair and dresser. Turn the corner and walk passed the sink. Walk into the kitchen area through the door on the other end. Stop near the long wooden dining table with pictures on the wall next to it.
1525,1,SUCCESS,1.32,0.415,1,117,Go out the door nearest to the microwave and turn right. Go into the living room. Go through the kitchen until you see the dining room. Go into the dining room.
1103,1,SUCCESS,1.32,0.893,1,73,"Enter large dinning room, walk across room to exit on right. Wait at doors."
529,1,SUCCESS,1.32,0.914,1,32,Go to the bed. Go to the shelf. Go to the flower alcove. Go to the stairs. Go down two stairs.
1759,1,SUCCESS,1.31,0.847,1,112,Take a left into the bedroom and take a right into the bathroom. Wait in the bathroom.
1173,1,SUCCESS,1.31,0.909,1,44,Turn around and exit the room out the double white doors and turn left. At the vases turn left and stop when you are beside the bottom of the steps.
1268,1,SUCCESS,1.31,0.959,1,42,Leave the pool and walk up three steps next to the bar. Walk up three more steps. Immediately turn right and wait just inside the massage room.
1269,1,SUCCESS,1.31,0.959,1,42,Turn left and go up the stairs. Then take your next right and stop.
1649,1,SUCCESS,1.3,0.773,1,176,"Walk past windows and turn right, then turn left in kitchen, turn right at the counter, walk to the living room and wait at the entrance."
1187,1,SUCCESS,1.29,0.948,1,36,"walk straight past Tv, past fridge, up 5 stairs and stop at the top."
1657,1,SUCCESS,1.29,0.974,1,40,Walk through the room past the ropes and stop in the doorway.
709,1,SUCCESS,1.29,0.955,1,33,Go up the stairs and take a right. Wait in the doorway.
711,1,SUCCESS,1.29,0.955,1,34,"Climb up the stairs and turn right at the top. Enter the room, then stop."
223,1,SUCCESS,1.29,0.954,1,41,Walk past fire extinguisher. Walk down stairs. Wait at bottom of stairs.
63,1,SUCCESS,1.29,0.946,1,44,"Exit the bathroom, and take a right turn. Keep walking to the place with a clock hanging on the wall, and then make a hard left into a bedroom. Wait at the bedroom."
823,1,SUCCESS,1.29,0.968,1,38,Go into the room with the white head bust and continue through the doorway until you take a few steps into the bedroom and then stop.
8,1,SUCCESS,1.27,0.932,1,40,Walk across the room and wait at the far end of the bar.
396,1,SUCCESS,1.27,0.865,1,46,Walk to the front of the fireplace.
244,1,SUCCESS,1.27,0.944,1,43,Go through the door and turn left. Go to the left of the stairs. Stop in the doorway to the left of the white double doors.
694,1,SUCCESS,1.27,0.495,1,52,Go straight until you get to the beige chairs then turn right and head straight until you get to a large double door with two black vases on on each side.
1328,1,SUCCESS,1.26,0.871,1,53,Turn around and walk through the doorway. Turn right and walk across the hall and wait by the small table just before the dining room entrance.
1663,1,SUCCESS,1.25,0.928,1,34,"Walk up the three stairs to exit the room.  Walk straight ahead up three more steps, and take the second door on the right.  Stop after your pass through that door."
1800,1,SUCCESS,1.25,0.97,1,50,"Go up the steps next to the minibar and continue down the hallway, until stopping after entering the last door on the right."
448,1,SUCCESS,1.25,0.95,1,50,Walk down the hall. Stop under the hanging light in the hallway.
449,1,SUCCESS,1.25,0.96,1,46,Turn and walk down the hallway until you reach the 4th door to the right. This is the door right before entering the kitchen. Stop so you are in the hallway centered on the door.
375,1,SUCCESS,1.25,0.911,1,37,Go up the stairs. Turn right and go toward the slatted door. Turn right and enter the living area.
783,1,SUCCESS,1.25,0.841,1,38,"Walk across the room, keeping the railing on your left.  Once you reach the sitting area, stop in front of the abacus on the right side of the first stuffed chair."
1479,1,SUCCESS,1.24,0.912,1,50,Walk on the left side of the table straight towards the couch and kitchen counter.  Walk between the couch and counter and continue until straight.  At the large clock on the wall turn left into the sitting area. And stop near the sofa on the left.
1204,1,SUCCESS,1.24,0.963,1,45,"Walk around the long dining table and chairs.  At the opposite end of the table, turn left and stop when you are standing directly underneath the stairs."
225,1,SUCCESS,1.24,0.878,1,47,Walk down the stairs and head into the pool room. Stop at the bottom of the stairs once you are in the pool room.
151,1,SUCCESS,1.24,0.886,1,63,"Walk toward and past the kitchen bar area. Continue forward and turn right just before the stairs that go down. Stop at the entrance to the area on your left with four white chairs, next to the table with the white flowers on it."
617,1,SUCCESS,1.24,0.778,1,81,Pass the fridge on the right and go up the steps then turn right and wait right at the top of the steps that go down.
1456,1,SUCCESS,1.23,0.941,1,53,Walk up stairs. Walk onto the carpet runner on the floor. Make a right through the open door on the right. Walk between the two columns on the right. Wait at the animal head on the floor to the left.
1804,1,SUCCESS,1.23,0.945,1,46,"Enter the kitchen and walk past the refrigerator, then turn right. Proceed through the entryway and wait by the freezers."
368,1,SUCCESS,1.23,0.94,1,61,Exit the closet and walk to your right out of the bedroom. Walk to your left past the kitchen and into the living area. Wait in the living room just to the left of the grey area rug.
643,1,SUCCESS,1.23,0.544,1,102,Take a sharp left. Walk under the chandelier and wait next to the billiards table.
1354,1,SUCCESS,1.22,0.959,1,35,Walk to the far end of the kitchen and wait by the dining table.
1355,1,SUCCESS,1.22,0.959,1,35,Go to the stove. Go to the dining room table.
1356,1,SUCCESS,1.22,0.959,1,35,Go straight through the kitchen. Wait near the table and chairs.
1266,1,SUCCESS,1.22,0.799,1,62,"Walk past the dining table, then turn right into the hall way. Turn left, walk down the hall, and stop when you reach the sofa."
1517,1,SUCCESS,1.22,0.889,1,58,Walk to the left of the pool table and stop across from the stairs.
418,1,SUCCESS,1.22,0.97,1,50,Walk forward into the house and past the living room. Keep going forward into the dining room. Stop at the first corner to the dining table closest to the patio door.
420,1,SUCCESS,1.22,0.97,1,50,Walk down the hallway straight ahead. Pass by the shelf area with potted plants and continue forward past the open room with couches. Walk into the open doorway ahead into a living room area. Pass by the barstools and counter and continue over to the dining room table.
773,1,SUCCESS,1.22,0.894,1,30,Head straight until you get to a large door on your left with two large black vases on each side and wait there.
1000,1,SUCCESS,1.21,0.941,1,49,Turn around and exit the room. Turn left and exit the room on the left. Then Stop in the doorway.
60,1,SUCCESS,1.21,0.906,1,46,"Walk up the stairs, then make a slight left, walking toward another set of stairs. Stop by the base of the stairs."
1360,1,SUCCESS,1.2,0.934,1,56,"Facing the clock turn left, at the intersection turn right, before the bookshelves turn right, at the intersection turn left and turn into the doorway and stop."
1090,1,SUCCESS,1.2,0.948,1,30,"Go up the small staircase. Turn right, Go to the second stair going down and stop."
1487,1,SUCCESS,1.2,0.902,1,44,Walk into the hallway and turn left. Walk to the left of the railing and across the hall past the plant. Stop to the left of the stairs.
1668,1,SUCCESS,1.2,0.857,1,66,Walk up the stairs Through the doorway on the left. Make a left in the room and stop before the two manikins.
900,1,SUCCESS,1.2,0.91,1,44,"Turn around and exit the bathroom. Once out turn left and head towards the sitting area. Once you reach that area turn left and enter the door to your right, beside the desk. Stop once you are in the doorway of the room."
377,1,SUCCESS,1.19,0.9,1,33,"Leave the bathroom and take a right. Walk down the hallway into the entry way and stop next to the console table on the right, and the banister to the stairs on the right."
849,1,SUCCESS,1.19,0.871,1,51,Turn around and turn right in the doorway after the set of red chairs. Wait just outside this same doorway.
1110,1,SUCCESS,1.18,0.965,1,46,"Walk forward, in between sofa and kitchen counter.  Continue straight until you reach a wooden table with two red squares on top.  Wait here."
1482,1,SUCCESS,1.18,0.944,1,53,Exit the bathroom. Turn right and go straight through the door nearest the map picture.
1571,1,SUCCESS,1.18,0.915,1,41,Go up the stairs and keep walking straight until you reach a wooden door.  Turn right into the room with the TV and stop a few feet in front of the table in the middle of the room.
595,1,SUCCESS,1.18,0.932,1,44,"Turn right and head towards the kitchen. Before you get to the kitchen, turn left and enter the hallway. Walk down the hallway and turn into the entry way to your right without doors. Walk forward and stop beside the bottom of the steps facing the double white doors."
403,1,SUCCESS,1.17,0.868,1,48,Turn right to walk through the right doorway. Walk through the left doorway. Stop at the entrance to the dining room.
1365,1,SUCCESS,1.16,0.887,1,37,Go straight then turn right. Go straight until you get to a large room. Wait at the entrance.
1617,1,SUCCESS,1.16,0.9,1,73,"With the storage lockers to your right, exit the garage via the door that's ahead of you and against the right hand wall. After exiting the garage, turn right ninety degrees and move forward until arched doorway is to your immediate right."
863,1,SUCCESS,1.16,0.934,1,51,"Walk out of the living room into the hallway. Take the first right, and walk straight. Stop on the rug in the office and stand in front of the bookshelf."
209,1,SUCCESS,1.16,0.833,1,55,Walk out of the living room past the couches. Go straight into the dining room and a stop behind the second chair on the left.
1417,1,SUCCESS,1.15,0.946,1,56,After you go down the steps U turn right. Go down the hallway until you get to two vases on the floor.Turn right and walk straight until you get to another room. Wait at the entrance.
990,1,SUCCESS,1.15,0.948,1,74,Walk through the doors opposite the bathroom. Walk past the piano and continue past the violin on the wall. Stop in front of table with the large vase.
1664,1,SUCCESS,1.15,0.96,1,34,Climb to the top of the three stairs next to you and continue forward and climb the next set of three stairs as well. Continue forward and enter the second room on your right.
32,1,SUCCESS,1.15,0.952,1,41,Go through the single door on the right.Turn left and go through the door on the left.  Stand by the bottom right side of the massage table.
270,1,SUCCESS,1.15,0.383,1,94,Turn around and go up the stairs. Turn left and go up more stairs. Wait at the top of those stairs.
1707,1,SUCCESS,1.14,0.887,1,64,"Turn around facing room with chandelier. Go through hallway between island and stove, walk to the left, towards first dining room, then through there towards second dining room. Take a few steps then stop at the rug."
1380,1,SUCCESS,1.14,0.96,1,34,Go straight and exit the room. Turn right and go into the room next door. Wait near the bed.
385,1,SUCCESS,1.14,0.972,1,52,Leave the bathroom and go straight across through the pantry and kitchen Stop just past the counters in the kitchen.
1445,1,SUCCESS,1.13,0.907,1,47,Go straight until you pass the couches and the table then turn right and go inside. Wait near the grey couches.
1008,1,SUCCESS,1.13,0.896,1,70,Go through the hall to the right side of the big clock. Go to the circular tile on the floor. Go through the hallway next to the wooden chair. Go to the dining table.
1606,1,SUCCESS,1.13,0.555,1,61,After you leave the grill area and are in the sitting room make a left and go through the doorway. Now walk past the couch and wait by the chair at the bar.
444,1,SUCCESS,1.13,0.942,1,50,Turn right and walk towards the living room area. Walk towards the fireplace and wait by the stool and table.
1257,1,SUCCESS,1.12,0.94,1,42,"Stand with the windows facing outdoors on your left and walk down the hallway.  When you get to the white planter at the end, turn left.  Stop in the middle of the room on the circular floor mosaic."
1747,1,SUCCESS,1.12,0.634,1,59,Walk through the door on the right and into the hallway. Turn left and walk down the stairs. Stop on the second step from the top.
821,1,SUCCESS,1.12,0.924,1,45,Exit the bedroom. Walk by the bathroom. Take the first left. Walk through the first door on the left. Stop by the sink.
1438,1,SUCCESS,1.11,0.353,1,213,Go past the mirrors and enter the bedroom. Make a left turn and then another left turn into the bathroom Stop in front of the shower and wait there.
1314,1,SUCCESS,1.11,0.916,1,59,Walk toward the stairs to the second floor. Go around the stairs into the living room. Take a right and go into the dining room. Stop next to the first chair you pass.
488,1,SUCCESS,1.11,0.937,1,50,Leave the room into the hall and go straight. Head towards the stairs. Stop on the round rug next to the flowers.
764,1,SUCCESS,1.11,0.888,1,42,walk across living room behind couch to pool table. Stop at pool table.
1116,1,SUCCESS,1.1,0.955,1,54,Go straight through the wine room and pass through the open gated glass door. Turn sharply left and go through the open door on your left. Wait just outside the door on the rug.
889,1,SUCCESS,1.1,0.893,1,76,"Go straight until you get to the frame on the wall of the teddy bear with the balloons saying ""welcome"" then turn right and go straight until you get to the room and wait in the entrance."
1795,1,SUCCESS,1.09,0.909,1,31,"Turn and go down the hallway, past the stairs. Enter the living room on the right."
